DATE;PARCELLE;CARRE;NUMERO;NOM VERNACULAIRE;GENRE;ESPECE;HAUTEUR;DBH;PLACEAU
24/03/2018;2 OUEST;177;1;Baku;Ritchiea;aprevaliana;2,4;1,2;1
24/03/2018;2 OUEST;177;2;Korou;Desplatsia;subericarpa;3;1,5;1
24/03/2018;2 OUEST;177;3;Baku;Ritchiea;aprevaliana;2,5;1,9;1
24/03/2018;2 OUEST;177;4;Kossipo;Entandrophargma;candollei;3;2,3;1
24/03/2018;2 OUEST;177;5;Mossebe;Hunteria;ballayi;2,9;2,7;1
24/03/2018;2 OUEST;177;6;Drypetes;Drypetes;leonensis;2,6;1,2;1
24/03/2018;2 OUEST;177;7;Baku;Ritchiea;aprevaliana;2,6;1,3;1
24/03/2018;2 OUEST;177;8;Mossebe;Hunteria;ballayi;1,8;1,4;1
24/03/2018;2 OUEST;177;9;Drypetes;Drypetes;diopa;7;6,1;1
24/03/2018;2 OUEST;177;10;Mokula;Microdesmis;puberula;3;2,8;1
24/03/2018;2 OUEST;177;11;Drypetes;Drypetes;bipindensis;2,7;2,3;1
24/03/2018;2 OUEST;177;12;Ingoka;Thomondersia;hensii;2,1;1,1;1
24/03/2018;2 OUEST;177;13;Ebene;Diospyros;iturensis;2,2;1,1;1
24/03/2018;2 OUEST;177;14;Etua;Tabernaemonthana;penduliflora;2,7;1,6;1
24/03/2018;2 OUEST;177;15;Ebene;Diospyros;iturensis;2,9;1,8;1
24/03/2018;2 OUEST;177;16;Cafe;Tricalysia;spp;3,3;1,8;1
24/03/2018;2 OUEST;177;17;Ebene;Diospyros;bipindensis;3,1;2,3;1
24/03/2018;2 OUEST;177;18;Etua;Tabernaemonthana;penduliflora;4;6,6;1
24/03/2018;2 OUEST;177;19;Baku;Ritchiea;aprevaliana;2,3;1,2;1
24/03/2018;2 OUEST;177;20;Drypetes;Drypetes;laciniata;4,5;3,2;1
24/03/2018;2 OUEST;177;21;Mossebe;Hunteria;ballayi;2;1,5;1
24/03/2018;2 OUEST;177;22;Epissa;Grossera;macrantha;7,5;4,9;1
24/03/2018;2 OUEST;177;23;Trichilia;Trichilia;gilgiana;5,5;2,9;1
24/03/2018;2 OUEST;177;24;Motunga;Polyalthia;suaveolens;2,7;2;1
24/03/2018;2 OUEST;177;25;Ingoka;Thomondersia;hensii;3,6;3,5;1
24/03/2018;2 OUEST;177;26a;Ingoka;Thomondersia;hensii;3,3;3;1
24/03/2018;2 OUEST;177;26b;Ingoka;Thomondersia;hensii;3;1,3;1
24/03/2018;2 OUEST;177;26c;Ingoka;Thomondersia;hensii;2,6;1,2;1
24/03/2018;2 OUEST;177;27;Moungamba;Dichostemma;glaucescens;2,7;1,5;1
24/03/2018;2 OUEST;177;28;Ebene;Diospyros;bipindensis;5;3,8;1
24/03/2018;2 OUEST;177;29;Etua;Tabernaemonthana;penduliflora;3;2;1
24/03/2018;2 OUEST;177;30;Limbali;Gilbertiodendron;dewevrei;2,5;3,4;1
24/03/2018;2 OUEST;177;31;Limbali;Gilbertiodendron;dewevrei;3,2;2,4;1
24/03/2018;2 OUEST;177;32;Pancovia;Pancovia;harmsiana;3;1,5;1
24/03/2018;2 OUEST;177;33;Limbali;Gilbertiodendron;dewevrei;2,4;1,9;1
24/03/2018;2 OUEST;177;34;Etua;Tabernaemonthana;penduliflora;3,1;2,9;1
24/03/2018;2 OUEST;177;35;Nding;Isolana;hexaloba;4,5;5,1;1
24/03/2018;2 OUEST;177;36;Etua;Tabernaemonthana;penduliflora;2,2;1,5;1
24/03/2018;2 OUEST;177;37;Drypetes;Drypetes;diopa;3,6;3,7;1
24/03/2018;2 OUEST;177;38a;Nding;Isolana;hexaloba;3,7;3,1;1
24/03/2018;2 OUEST;177;38b;Nding;Isolana;hexaloba;2,5;1,3;1
